noid,codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,zona_postal,codigo_postal,limite_norte,limite_sur,limite_este,limite_oeste,tipo,barrios_contenidos_en_el_codigo_postal,veredas_contenidas_en_el_codigo_postal
151,5,ANTIOQUIA,05690,SANTO DOMINGO,530,53047,M. DON MATIAS Y YOLOMBO,MUNICIPIO CONCEPCION,VÍA STO DOMINGO - CISNEROS Y  RÍO,MUNICIPIO BARBOSA,Rural,Sin Informacion de Barrios,Cubiletes- El Chilca-  Montebello-  Playas-  Raudal
2627,54,NORTE DE SANTANDER,54498,OCAÑA,5465,546557,MUNICIPIO TEORAMA,MUNICIPIO ABREGO,M. SAN CALIXTO Y LA PLAYA,M. GON.-R. DE ORO-L. U.-Q. EL BAGRE,Rural,Sin Informacion de Barrios,El Trigo- Pulpitos-  Ramirez
3410,76,VALLE DEL CAUCA,76109,BUENAVENTURA,7645,764517,RÍO AGUA SUCIA,MUNICIPIO LOPEZ,MUNICIPIO JAMUNDI Y B. AIRES,OCEANO PACIFICO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2777,68,SANTANDER,68162,CERRITO,6815,681509,RÍO (PERMANENTE),MUNICIPIO CONCEPCIÓN,M. CONCEPCIÓN Y CHITAGÁ,VIA SERVITÁ-CERRITO-PRESIDENTE,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1067,17,CALDAS,17042,ANSERMA,1770,177089,MPIO. GUATICA Y QUINCHIA,VÍA MISTRATÓ-ANSERMA Y Q. EL MANZANO,MUNICIPIO NEIRA,MPIO. BELÉN DE UMBRIA,Rural,Sin Informacion de Barrios,Maira Alto- Maira Baja
83,5,ANTIOQUIA,05310,GOMEZ PLATA,518,51837,M. GUADALUPE Y AMALFI,VIA CAROL.-GOM. P. Y Q. LA TRAPICH.,MUNICIPIO YOLOMBO,M. GUAD. Y CAROLINA,Rural,Sin Informacion de Barrios,Balsas- Cabecera Municipal-  El Arbolito-  El Brasil-  El Cerro-  El Encanto-  El Encanto-  El Guaico-  El Indio-  El Machete-  El Pichón-  El Tapon-  Garzón-  Guacabe-  Guadalupe IV-  Juntas-  La Acequía-  La Bonita-  La Cancana-  La Guayana-  La Hondura
2291,52,NARIÑO,52001,PASTO,5200,520006,CL  22A,CL 18A E,LIMITE URBANO,AK CHILE,Urbano,Alejandría- Arnulfo Guerrero- Baviera- Belisario Betancourt- Bernal- Betania- Caicedonia- Casaloma- El Rincón- El Tejar- Guamez- La Esmeralda- La Paz- Las Brisas- Las Lajas- Las Mercedes- Laureano Gómez- Los Eliseos- Los Pinos- Mercedario- Piedecuesta- Pu,Sin Informacion de Veredas
513,11,BOGOTA D.C.,11001,LOCALIDAD SUBA,1111,111166,AC GUAYMARAL - CL 235,AC  170,AU NORTE,COL. COLOMBO AMERICANO,Urbano,Casablanca Suba- Casablanca Suba I- Casablanca Suba Urbano- Casablanca Suba Urbano I- Casablanca Suba Urbano II- Mirandela- Nueva Zelandia- San José de Bavaria- Villa del Prado,Sin Informacion de Veredas
2173,47,MAGDALENA,47551,PIVIJAY,4770,477057,MPIO. REMOLINO Y EL RETÉN,VÍA FUNDACIÓN-GARRAPATA-LAS PIEDRAS,MUNICIPIO EL RETÉN,MPIO. EL PIÑÓN Y SALAMINA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1752,25,CUNDINAMARCA,25168,CHAGUANI,2532,253247,MUNICIPIO GUADUAS,M. SAN JUAN DE RÍO SECO,MUNICIPIO VIANI,MUNICIPIO ARMERO,Rural,Sin Informacion de Barrios,ALTAGRACIA- BALUNDA-  CALAMBATA-  CAMPO ALEGRE-  EL RETIRO-  EL RINCON-  GUATE-  HELECHAL-  PEDREGAL-  SANTA TERESA
2985,68,SANTANDER,68081,BARRANCABERMEJA,6870,687031,LIMITE URBANO,CL  52,KR 34,RIO MAGDALENA,Urbano,20 de Enero- Ciudad Bolívar- Coviba- El Parnaso- El Rosario- Galán Gómez- La Floresta- La Libertad- Las Camelias- Olaya Herrera- Pueblo Nuevo- Santa Isabel- Torcoroma- Villa Olímpica,Sin Informacion de Veredas
2970,68,SANTANDER,68092,BETULIA,6865,686507,MUNICIPIO GIRÓN,MUNICIPIO ZAPATOCA,MPIO. ZAPATOCA Y GIRÓN,RÍO CHUCURI Y M. ZAPATOCA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2489,52,NARIÑO,52490,OLAYA HERRERA,5275,527569,OCEANO PACIFICO,Q. GRANDE- RÍO SANQUI. Y E. MAN.,MUNICIPIO LA TOLA,MUNICIPIO MOSQUERA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1213,19,CAUCA,19137,CALDONO,1920,192049,VÍA CALDONO-CAÑADULCE,MPIO. SILVIA Y PIENDAMO,MUNICIPIO SILVIA,MUNICIPIO PIENDAMÓ,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
474,11,BOGOTA D.C.,11001,LOCALIDAD SAN CRISTOBAL,1104,110441,CL 34 S  Y  36 S,CL 74A S,KR 20 E,AC GUACAMAYAS,Urbano,Canadá o Guira- Chiguaza- Ciudad Londres I- El Paraíso- El Pinar- Juan Rey (La Paz)- La Belleza- Las Gaviotas- Los Libertadores- Nueva Delhí- Nueva Gloria- San Rafael Usme- Santa Rita Sur Oriental- Villabel- Yomasa,Sin Informacion de Veredas
3361,76,VALLE DEL CAUCA,76834,TULUA,7630,763022,CL  25 Y 19,KR 21 Y LIMITE URBANO,RIO TULUÁ,LIMITE URBANO,Urbano,350 Años- Asogrin- Bolívar- Buenos Aires- Centro- Comuneros Corazón del Valle- Conjunto Residencial Luisitania- Doce de Octubre- El Descanso- El Pinar- Escobar- La Bastilla- La Ceiba- La Esperanza- La Herradura- La Merced- Las Acacias- Las Delicias- Las N,Sin Informacion de Veredas
3617,95,GUAVIARE,95025,EL RETORNO,9510,951008,MPIO. SAN JOSE DEL GUAVIARE,MUNICIPIO MIRAFLORES,CAÑO KINIQUIARE,RÍO INÍRIDA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2081,44,LA GUAJIRA,44874,VILLANUEVA,4450,445001,KR 23,KR 6 S,CL 0,LIMITE URBANO,Urbano,11 de Junio- 6 de Abril- El Cafetal- El Carmen- El Centro- Hormigueral- José Galo Daza- José Prudencio Padilla- La Floresta- Los Ángeles- Nuevo- Pompolio Daza- Rojas Pinilla- San Luis- Unión- Urbanización Blanca Martínez- Urbanización Luis Carlos Galán- U,MUNICIPIO DE VILLANUEVA
2184,47,MAGDALENA,47570,PUEBLOVIEJO,4780,478040,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,KR 1,Urbano,Aquí te espero- La Unión- Los Alpes- Nuevo Oriente- Penjamo- Providencia- San José- San Martín,Sin Informacion de Veredas
2157,47,MAGDALENA,47541,PEDRAZA,4760,476048,MUNICIPIO CONCORDIA,MUNICIPIO ZAPAYÁN,MUNICIPIO ZAPAYÁN,CIENAGA ZAPAYÁN Y DOÑA FCA.,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
424,8,ATLANTICO,08758,SOLEDAD,830,83005,KR 14 Y 17,DG  56 Y CL 37,CL  30,AC  MURILLO,Urbano,Ciudadela Metropolitana- El Oasis- La Bonanza- La Fé- Los Cusules- Manuela Beltrán- Soledad 2000- Urbanización Terranova II- Villa Adela- Villa Karla- Zarabanda,Sin Informacion de Veredas
2539,54,NORTE DE SANTANDER,54001,CUCUTA,5400,540017,MUNICIPIO TIBÚ,VIA EL PLOMO - LAS VACAS,RIO ZULIA,M. EL ZULIA Y SARDINATA,Rural,Sin Informacion de Barrios,El Empalme- El Totumito-  La Valera-  Llana Finaria-  San Miguel
2566,54,NORTE DE SANTANDER,54518,PAMPLONA,5430,543050,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,LIMITE URBANO,Urbano,4 de Julio- Afanador- Brighton- Cariongo- Centro- Chapinero- Chichira- Cote Lamus- Cristo Rey Parte Alta- Cristo Rey Parte Baja- El Arenal- El Buque- El Camellón- El Carmen- El Guamo- El Olivo- El Progreso- Galán- Humilladero- Juan XXIII- Jurado- La Esper,Sin Informacion de Veredas
2354,52,NARIÑO,52260,EL TAMBO,5220,522060,CL 9,LIMITE URBANO,KR 5 S,LIMITE URBANO,Urbano,Sin Informacion de Barrios,Horizonte- La Granja-  Palmas-  Pueblo Viejo
3579,94,GUAINIA,94001,INIRIDA,9400,940008,RÍO INÍRIDA,MUNICIPIO PUERTO COLOMBIA,MUNICIPIO CACAHUAL,RÍO INÍRIDA Y CAÑO SANTA CRUZ,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1645,25,CUNDINAMARCA,25279,FOMEQUE,2516,251647,RÍO NEGRO,MUNICIPIO QUETAME,MUNICIPIO EL CALVARIO,M. UBAQUÉ Y CÁQUEZA,Rural,Sin Informacion de Barrios,AL PASTORA- CEREZOS-  CHINUA-  COACHA-  GUACHANOVA-  HATO VIEJOZ-  LA CHORRERA-  LA MARGARITA-  MORTICAL-  PAVAL-  QUEBRADA BLANCA-  RIO NEGRO-  SUSA-  TABLON
2134,47,MAGDALENA,47660,SABANAS DE SAN ANGEL,4750,475007,MUNICIPIO PIVIJAY,VÍA SAB. DE SAN ANGEL-PLATO,VÍA S. DE SAN ANGEL-ARROYO CACAGUARO,MPIO. CHIBOLO Y PLATO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2516,52,NARIÑO,52835,SAN ANDRES DE TUMACO,5285,528517,RÍO MIRA,VIA CANDELILLA - CANDELILLAS DEL MAR,VIA TUMACO - BARBACOAS,OCEANO PACIFICO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2282,50,META,50150,CASTILLA LA NUEVA,5070,507047,RÍO GUAMAL Y CAÑO CACAYAL,MUNICIPIO SAN MARTÍN,MPIO. SAN CARLOS DE GUAROA,MUNICIPIO GUAMAL,Rural,Sin Informacion de Barrios,Betania- Cacayal-  Caño Grande Alto-  Caño Grando Bajo-  Corozal-  El Ancanto-  El Danubio-  San Agustín-  San Lorenzo-  San Miguel-  Santa Ana-  Violetas
2381,52,NARIÑO,52788,TANGUA,5235,523501,KR 7,KR 2,LIMITE URBANO,CL 1,Urbano,Sin Informacion de Barrios,Tangua
3031,70,SUCRE,70418,LOS PALMITOS,7010,701058,VÍA LOS PALMITOS-SAN PEDRO,M. COROZAL- SAN J. DE BE. Y  SAN L. DE S.,MUNICIPIO SAN PEDRO,MUNICIPIO MORROA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3522,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,8620,862027,MUNICIPIO ORITO,MPIO. SAN MIGUEL Y PAÍS ECUADOR,VÍA ORITO-SAN MIGUEL,MPIO. IPIALES Y ORITO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1047,17,CALDAS,17873,VILLAMARIA,1760,176007,MUNICIPIO MANIZALES,MPIO. PEREIRA Y MURILLO,M. HERVEO- CASABIANCA Y VILLAHERMO.,VÍA MANIZALES-IRLANDA Y M. STA. R. C.,Rural,Sin Informacion de Barrios,Alto Arroyo- El Oso-  El Paramo-  El Pindo-  Frailes-  Gallinazo-  La Enea-  La Esperanza-  La Guayana-  La Laguna-  La Laguna-  La Laguna Alta-  Montaño-  Papayal-  Páramo de Santa Rosa-  Playa Larga-  Potosi-  Romeral-  Termales-  Valles
3017,70,SUCRE,70001,SINCELEJO,7000,700001,LIMITE URBANO,KR 19,LIMITE URBANO,KR 17,Urbano,6 de Enero- 7 de Agosto- A Prodes- Av Las Penitas- Bellavista- Bogotá- Bosque- Boston- Buenos Aires- Carcel Nacional- Cauca- Centro- Charconcito- Ciudad Jardín- Ciudadela Universitaria I- Ciudadela Universitaria II- Costa Azul- Cuatro Vientos- Dulce Nombr,Sin Informacion de Veredas
2220,50,META,50568,PUERTO GAITAN,5020,502049,RÍO GUARROJO,CAÑO MARRA Y RUBIALES,MUNICIPIO CUMARIBO,VÍA LAS CULATAS-LOS KIOSCOS,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
2646,54,NORTE DE SANTANDER,54810,TIBU,5480,548017,MPIO. TEORAMA Y PAÍS VENEZUELA,RÍO SOCOAVO,PAÍS VENEZUELA,MPIO. TEORAMA Y EL TARRA,Rural,Sin Informacion de Barrios,Alto Rio Chiquito- Asabarincayra-  Barrancas Porvenir-  Beboquira-  Bocas de San Miguel-  Brisas de La Frontera-  C. Ramon-  Campo Raya Alto-  Caño Guaduas-  Caño Indio-  Caño Mariela-  Caño Negro-  Caño Toneles-  Caño Troce-  Casa de Zinc-  Chiquinquira-
985,15,BOYACA,15572,PUERTO BOYACA,1552,155207,VÍA (AFIRMADA) Y Q. DOS QUEBRADAS,M. OTANCHE Y YACOPUI,MUNICIPIO BOLIVAR,VÍA OTANCHE - PUERTO TRIUNFO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1143,19,CAUCA,19001,POPAYAN,1900,190007,MUNICIPIO CAJIBÍO,RÍO CAUCA,VÍA POPAYÁN-LA CAPILLA Y LIM. URB.,MUNICIPIO EL TAMBO,Rural,Lomas de La Paz- Nuevo Tequendama,El Charco- Julumito-  La Meseta-  La Yunca-  Las Mercedes-  Los Cerrillos-  San Rafael-  Santa Rosa
2934,68,SANTANDER,68773,SUCRE,6850,685047,MPIO. EL PEÑÓN Y BOLÍVAR,Q/DA. LA COLORADA Y RÍO (PERMANENTE),MUNICIPIO GUAVATA,RÍO BLANCO,Rural,Sin Informacion de Barrios,Buena Esperanza- Casiolito-  Espinal-  Honduras-  La Victoria-  Mata Redonda-  Mercadillo-  Panama-  Santa Rosa Alto Cruces-  Socorrito-  Unión
1786,25,CUNDINAMARCA,25489,NIMAIMA,2536,253637,MUNICIPIO EL PEÑÓN,MUNICIPIO VILLETA,MPIO. VERGARA Y NOCAIMA,M. LA PEÑA Y QUEBRADANEGRA,Rural,Sin Informacion de Barrios,AGUA FRIA- BEBEDERO (GUAYABAL)-  CABUYAL (TIERRA AMARRILLA)-  CAÑADAS-  CAÑADITAS-  CENTRO-  EL CERRO-  EL ORGANO-  EL VALLE-  El Vergel-  LA MONTAÑA-  LA TARJADA-  La Vistosa-  LOS PEREZ-  MINIPI-  PANZAIMA-  PILONES-  Río Seco-  SAN MIGUEL-  TERESA
251,5,ANTIOQUIA,05266,ENVIGADO,554,55427,MUNICIPIO MEDELLÍN,M. RETIRO Y CALDAS,CUCHILLA EL TABLAZO,MUNICIPIO SABANETA,Rural,Sin Informacion de Barrios,Cabecera Municipal- Carrizales-  El Escobero-  La Doctora-  La Miel-  Las Palmas-  Las Palmas-  María Auxiliadora-  Normandía-  Normandía-  Santa Catalina
1502,23,CORDOBA,23807,TIERRALTA,2345,234508,MUNICIPIO VALENCIA Y LIM. URBANO,Q. QUIMARI- RÍO SINÚ Y CERRO MURRUCUCÚ,RÍO (PERMANENTE),MUNICIPIO VALENCIA,Rural,Montevideo- Virgilio Vargas,Sin Informacion de Veredas
2041,44,LA GUAJIRA,44560,MANAURE,4410,441018,MAR CARIBE,MUNICIPIO RIOHACHA,VÍA ALBANIA-SURTARÚ-ESTA. BALLENAS,MAR CARIBE Y MPIO. RIOHACHA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1817,27,CHOCO,27001,QUIBDO,2700,270008,MPIO. MEDIO ATRATO Y RÍO SALADO,MUNICIPIO RÍO QUITO,RÍO ATRATO,MUNICIPIO ALTO BAUDO,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
655,13,BOLIVAR,13549,PINILLOS,1340,134008,"RÍO """"BRAZO"""" DE LOBA",MUNICIPIO TIQUISIO,M. ALT. DEL ROSA. Y BCO. DE LOBA,MPIO. ACHÍ Y MAGANGUE,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3185,73,TOLIMA,73770,SUAREZ,7335,733587,VÍA SUÁREZ-CUNDAY,MUNICIPIO PURIFICACIÓN,MUNICIPIO CUNDAY,MPIO. PURIFICACIÓN Y GUAMO,Rural,Sin Informacion de Barrios,Agua Blanca- Cairo Leticia-  Cairo Santa Helena-  Cairo Socorro-  Campo Alegre-  El Consuelo-  El Salero-  Hato Viejo-  La Chamba-  La Honda-  La Isla-  Las Mesas-  Oriente Chipuelo-  Rincón Santo La Troja-  San Antonio-  San Cayetano-  San Francisco-  Sa
1396,23,CORDOBA,23001,MONTERIA,2300,230003,CL 29,CL 9,LIMITE URBANO,RIO SINÚ,Urbano,14 de Julio- 6 de Marzo- Balboa- Buenavista- Canta Claro- Caribe- Chambacú- Chuchurubi- Colón- Costa de Oro- Damasco- El Alivio- El Coliseo- Granada- Guadalajara- La Julia- La Pradera- La Victoria- Las Acacias- Los Álamos- Los Urapanes- Miraflores- Nueva,Montería
26,5,ANTIOQUIA,05001,MEDELLIN,500,50029,CERRO (NACIMIENTO) Q/DA. LA SUCIA,MUNICIPIO LA ESTRELLA,VÍA ITAGÜI-CERRO DE EBEJICO,MUNICIPIO HELICONIA,Rural,Sin Informacion de Barrios,Área de Expansión San Antonio de Prado- Buga Patio Bonito-  El Salado-  San José
2435,52,NARIÑO,52838,TUQUERRES,5255,525528,MUNICIPIO SANTA CRUZ,VÍA TUQUERRES-EL ESPINO,VÍA TUQUERRES-SANTA CRUZ,M. SANTA CRUZ Y SAPUYES,Rural,Sin Informacion de Barrios,Chanorro Alto- Chanorro Bajo-  Manzano Alto-  Manzano Bajo-  San Roque Alto-  Tutachag Alto
936,15,BOYACA,15816,TOGÜI,1544,154401,CL 6,LIMITE URBANO,KR 1A,KR 6,Urbano,Sin Informacion de Barrios,Sin Informacion de Veredas
1960,41,HUILA,41298,GARZON,4140,414027,MUNICIPIO GIGANTE,MUNICIPIO FLORENCIA,MPIO. EL PAUJIL Y LA MONTAÑITA,VÍA ZULUAGA-GARZÓN,Rural,Las Colinas,Alejandría- Alto Fátima-  El Mesón-  Fátima-  La Esmeralda-  La Florida-  Las Palmitas-  Los Pinos-  Los Sauces-  Nueva Floresta-  Providencia-  San Miguel-  Sector Filo Rico
3538,86,PUTUMAYO,86573,LEGUIZAMO,8640,864009,MUNICIPIO SOLANO,MPIO. PTO. ALEGRIA Y PAÍS PERÚ,MUNICIPIO SOLANO,PAÍS PERÚ Y RÍO (PERMANENTE),Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
843,15,BOYACA,15690,SANTA MARIA,1528,152827,MPIO. MACANAL Y CAMPOHERMOSO,MPIO. UBALA Y PARATEBUENO,MPIO. SAN LUIS DE GACENO,M. CHIVOR- GACHALÁ Y UBALÁ,Rural,Sin Informacion de Barrios,GAZAJUVO- GIBRALTAR-  LA FLORESTA-  LA ROMANZA-  LAS LAJAS-  MAMBITA CENTRO-  SANTA LUCIA-  SOYA
1527,25,CUNDINAMARCA,25430,MADRID,2500,250030,CL  21,CL 12 S,KR 4 E,KR 23,Urbano,Alcaparro- Amparito- Aprovim- Barranquillita- Bello Horizonte- Bolonia- Casas Grises- El Cortijo- El Molino- El Pinar- El Rinconcito- El Sociego- El Triunfo- Escallón- Esperanza- Gabriel Echavarría- Kennedy- La Española- La Huerta- La Magnolia- La Trinida,LA ESTANCIA- LAGUNA LARGA-  POTRERO GRANDE
720,15,BOYACA,15693,SANTA ROSA DE VITERBO,1504,150487,MPIO. ENCINO Y CERINZA,RÍO (PERMANENTE) Y LÍMITE URB.,MUNICIPIO FLORESTA,MUNICIPIO DUITAMA,Rural,Sin Informacion de Barrios,Cabecera Municipal- Gratamira-  La Laguna-  Quebrada Grande-  San Antonio Norte-  Villanueva
1813,25,CUNDINAMARCA,25653,SAN CAYETANO,2540,254057,MUNICIPIO COPER,MUNICIPIO PACHO Y TAUSA,MPIO. CARMEN DE CARUPA,M. PAIME Y VILLAGOMEZ,Rural,Sin Informacion de Barrios,Albergue- Boca de Monte-  Cabecera Municipal-  Canutillal-  Carriazo-  Chinga Tumbí-  Chinge Siberia-  Ciénaga-  Cuibuco-  EL CENTRO-  EL TRIUNFO-  Guadual-  Hato Viejo-  La Alpujarra-  LA ESMIRNIA-  La Floresta-  LA MARIA-  La Montaña-  LA TRINIDAD-  LA
2344,52,NARIÑO,52786,TAMINANGO,5215,521567,VÍA STA. CECI.-LA GRANA. Y RÍO (PER.),M. EL TAMBO Y CHACHAGÜI,MUNICIPIO SAN LORENZO,MUNICIPIO EL PEÑOL,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
1794,25,CUNDINAMARCA,25777,SUPATA,2536,253667,MUNICIPIO VERGARA Y PACHO,MPIO. SAN FCO. Y SUBACHOQUE,M. PACHO Y SUBACHOQUE,MPIO. VERGARA Y LA VEGA,Rural,Sin Informacion de Barrios,CABRERA- Chorrera-  CHUPAL-  CRISTALES-  DELICIAS-  El Girón-  ESMERALDA-  ESPERANZA-  GUADUAL-  HOYA GRANDE-  IMPARAL-  Llano Grande-  MESITAS-  PROVIDENCIA
1266,19,CAUCA,19397,LA VEGA,1940,194037,VÍA LA VEGA-LA SIERRA Y RELIEVE M.,M. ALMAGUER Y SAN SEBASTIÁN,VÍA LA VEGA-GUACHICONO,VÍA ALMAGUER-LA SIERRA,Rural,Sin Informacion de Barrios,Albania- Altamira-  Bamboleo-  Bellones-  El Ciruelar-  El Higuerón-  El Naranjal-  El Negro-  El Porvenir-  El Recreo-  El Roble-  Guachicono Centro-  Guayabo Negro-  Juanchito-  La Bajada-  La Betulia-  La Candelaria-  La Florida-  La Marquesa-  La Palm
2882,68,SANTANDER,68755,SOCORRO,6835,683558,VÍA SOCORRO-RÍO SUÁREZ Y M. PALMAR,MPIO. PALMAS DEL SOCORRO,VÍA CONFINES-SOCORRO,MUNICIPIO SIMACOTA,Rural,Sin Informacion de Barrios,Árbol Sólo- El Líbano-  El Morro-  La Honda
1741,25,CUNDINAMARCA,25269,FACATATIVA,2530,253057,VIA ALBAN-FACA.-EL ROSAL,M. ZIPACÓN- BOJACA Y MADRID,M. EL ROSAL Y MADRID,MUNICIPIO ANOLAIMA,Rural,La Riviera,Sin Informacion de Veredas
1774,25,CUNDINAMARCA,25148,CAPARRAPI,2534,253468,MUNICIPIO YACOPÍ,Q/DA. GUATACHI Y MPIO. GUADUAS,VIA CORDO.-GUADUE. Y M. YACOPÍ,M. PTO. SALGAR Y GUADUAS,Rural,Sin Informacion de Barrios,ALTERON NORTE- ALTO DEL RAMAL-  BARRO BLANCO-  BOCA DE MONTE LAJAS-  BUENAVISTA-  CARRAPAL-  CEDRALES-  CULATAS-  EL CAPOTE-  EL CAUCHE-  EL PEDREGAL-  EL TOSTADO-  EL VALIENTE-  GALINDOS-  JUNTAS-  LA BALSA-  LA CALACA-  LA LAJA-  LA OSCUNA-  LA PAULINA-
1633,25,CUNDINAMARCA,25839,UBALA,2512,251268,M. GACHALÁ Y STA. MARIA,MUNICIPIO MEDINA,M. SANTA MARIA Y PARATEBUENO,MUNICIPIO GACHALÁ,Rural,Sin Informacion de Barrios,ALGODONES- BOCA DE MONTE-  BOCA MONTE-  BUENAVISTA ALTO REDONDO-  CAMPO HERMOSO-  CASCADAS-  EL CARMEN-  EL CARMEN-  EL MADURO-  JAGUA-  MESITAS-  SAN ANTONIO-  SAN LUIS-  SAN PEDRO LA JAGUA-  SAN ROQUE-  SANTA TERESA-  SINAI-  TOQUIZA
510,11,BOGOTA D.C.,11001,LOCALIDAD SUBA,1111,111151,AC SUBA  Y  TV 141ABIS,KR  161  Y  RIO BOGOTÁ,TV 118  Y  TV 127,M. COTA  Y  RIO BOGOTÁ,Urbano,Berlín- Bilbao- Lisboa- Sabana de Tibabuyes- San Carlos de Suba- San Pedro- Santa Cecilia- Santa Cecilia Rural- Santa Rita de Suba- Tibabuyes II- Tibabuyes Occidental- Tibabuyes Universal- Toscana,Sin Informacion de Veredas
1517,23,CORDOBA,23090,CANALETE,2350,235047,MUNICIPIO LOS CORDOBAS,MUNICIPIO MONTERIA,MUNICIPIO MONTERIA,RÍO CANALETE,Rural,Sin Informacion de Barrios,Las Pavas- Quebrada del Medio-  San Rafael-  Tenerife
1975,41,HUILA,41396,LA PLATA,4150,415060,CL 11A,CL 12 S,CL 18,CL 8 S,Urbano,Bello Horizonte- Centro- Diego de Ospina- El Altico- Eudes- Jordán- Jorge E- La Gaitana- La Pola- Las Acacias- Las Américas- Las Brisas- Las Orquídeas- Las Villas- Libertadores- Libertadores II- Obrero- Páez- San Antonio- San Rafael- San Rafael Alto- San,BAJO CAÑADA- EL CABUYAL-  EL TABLON-  FATIMA-  LA AZUFRADA-  PANORAMA
2463,52,NARIÑO,52233,CUMBITARA,5265,526568,M. MAGÜI- EL CHAR. Y EL ROSARIO,RÍO (PERMANENTE),MUNICIPIO POLICARPA,MPIO. BARBACOAS Y LOS ANDES,Rural,Sin Informacion de Barrios,Buenos Aires- Cabecera Municipal-  Campo Bello-  Cristo Rey-  Cumbitara-  Damasco-  Delicias-  El Consuelo-  El Desierto-  El Desplayado-  El Pinde-  El Placer-  El Veinticuatro-  Esperanza-  Florida-  Guayabalil-  La Espiga-  La Floresta-  La Palma-  La
464,11,BOGOTA D.C.,11001,LOCALIDAD USAQUEN,1101,110141,CL 205,AC 170,LIMITE URBANO,AU NORTE,Urbano,Buenavista- Canaima- El Cerezo- El Redil- El Rocío Norte- El Vervenal- Horizontes Norte- La Estrellita- La Estrellita I- La Granja Norte- La Uribe- Mirador del Norte- San Antonio Noroccidental- San Antonio Norte- San José de Usaquén- Tibabita- Tibabita I-,Sin Informacion de Veredas
1863,27,CHOCO,27450,MEDIO SAN JUAN,2740,274039,RÍO SIPÍ Y MPIO. ISTMINA,MUNICIPIO ISTMINA,MUNICIPIO SIPÍ,MUNICIPIO ISTMINA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
827,15,BOYACA,15542,PESCA,1524,152469,RÍO PESCA,MUNICIPIO ZETAQUIRA,MUNICIPIO TOTA,MUNICIPIO RONDON,Rural,Sin Informacion de Barrios,Butaga- Carbonera-  Chaguata-  Chaviga-  Gacal-  Hato-  Puerta Chiquita
3661,99,VICHADA,99773,CUMARIBO,9910,991028,CAÑO MATAVÉN Y DUME,MPIO. INÍRIDA Y BARRANCO MINAS,RÍO (PERMANENTE),CAÑO CHUPABE,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3355,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,7630,763001,A URIBE,LIMITE URBANO,LIMITE URBANO,KR 11,Urbano,Brisas del Río- Cañaveral- Centro- Cocicoinpa- El Edén- Gualcoche- José Antonio Galán- La María- La María II Etapa- La Planta- Los Mármoles- Municipal- Nariño- Obrero- Paulus VI- Paulus VI II Etapa- Portales- Primero de Mayo- Ricaurte- Urbanización El Jar,Sin Informacion de Veredas
2966,68,SANTANDER,68190,CIMITARRA,6860,686049,VIA PTO. BOYACA-SAN ALBERTO,MUNICIPIO BOLIVAR,RÍO CARARE,RÍO SAN JUAN,Rural,Sin Informacion de Barrios,De La Torre- San Juan
2480,52,NARIÑO,52250,EL CHARCO,5275,527528,Q/DA. HILARIO Y LA LAGUNA,Q/DA. PULBUZA Y RÍO (PERMANENTE),MUNICIPIO SANTA BÁRBARA,MUNICIPIO LA TOLA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
3626,95,GUAVIARE,95015,CALAMAR,9530,953007,MPIO. SAN JOSE DEL G. Y EL RETORNO,MUNICIPIO MIRAFLORES,MPIO. EL RETORNO Y MIRAFLORES,RÍO ITILLA,Rural,Sin Informacion de Barrios,Sin Informacion de Veredas
