Fecha,Hora,M/T,Intervalo,Temperatura (°C),Humedad (%),Presión Realtiva(hpa),Presión Absoluta(hpa),Velocidad del viento(km/h),Ráfagas(km/h),Dirección del viento,Punto de rocio(°C),Temperatura del aire(°C),Precipitación en la ultima hora(mm),Precipitación en 24 horas (mm),Precipitación semanalmm),Precipitación mensualmm),Precipitación total(mm),Luz(lux)
10/06/2016 12:00:00 AM,02:27:28,PM,30,21,85,1012.2,904.1,1.1,2.5,SW,18.4,21,0.6,14.4,15,168,747,100225.7
10/06/2016 12:00:00 AM,02:57:28,PM,30,211,87,1012.3,904.2,0,1.1,N,18.9,21.1,0.6,14.4,15,168,747,--.-
10/06/2016 12:00:00 AM,03:27:28,PM,30,21,86,1012.9,904.8,3.6,6.1,W,18.6,21,0.6,15,15.6,174,753,54351.2
10/06/2016 12:00:00 AM,03:57:28,PM,30,212,83,1013.3,905.2,7.2,11.2,NW,18.2,20.6,0.9,15.3,15.9,177,756,--.-
10/06/2016 12:00:00 AM,04:27:28,PM,30,217,85,1013.6,905.5,6.1,9.7,S,19.1,21.7,0.3,15.6,16.2,18,759,277170.2
10/06/2016 12:00:00 AM,04:57:28,PM,30,224,83,1013,904.9,5,7.2,E,19.4,22.4,0.6,15.9,16.5,183,762,--.-
10/06/2016 12:00:00 AM,05:27:28,PM,30,252,72,1012.3,904.2,2.5,3.6,S,19.8,25.2,0,15.9,16.5,183,762,86222.7
10/06/2016 12:00:00 AM,05:57:28,PM,30,255,66,1012.2,904.1,3.6,6.1,NE,18.7,25.5,0.3,16.2,16.8,186,765,--.-
10/06/2016 12:00:00 AM,06:27:28,PM,30,249,74,1012.2,904.1,3.6,5,WNW,20,24.9,0,16.2,16.8,186,765,--.-
10/06/2016 12:00:00 AM,06:57:28,PM,30,237,80,1012.2,904.1,2.5,5,N,20.1,23.7,0.3,16.5,17.1,189,768,303256.2
10/06/2016 12:00:00 AM,07:27:28,PM,30,217,75,1011.1,903,3.6,5,NE,17.1,21.7,0.3,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,07:57:28,PM,30,213,78,1011.7,903.6,2.5,5,E,17.3,21.3,0.3,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,08:27:28,PM,30,211,79,1012.2,904.1,5,7.2,E,17.3,21.1,0,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,08:57:28,PM,30,203,83,1012.5,904.4,3.6,7.2,SE,17.3,20.3,0,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,09:27:28,PM,30,202,83,1013.1,905,1.1,2.5,E,17.2,20.2,0,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,09:57:28,PM,30,199,84,1013.3,905.2,1.1,3.6,SE,17.1,19.9,0,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,10:27:28,PM,30,197,85,1013.3,905.2,1.1,3.6,NE,17.1,19.7,0,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,10:57:28,PM,30,195,84,1013.5,905.4,2.5,5,SE,16.7,19.5,0,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,11:27:28,PM,30,194,82,1013.6,905.5,5,7.2,SE,16.3,19.4,0,16.8,17.4,192,771,0.0
10/06/2016 12:00:00 AM,11:57:28,PM,30,19,82,1013.4,905.3,1.1,3.6,SE,15.9,19,0,16.8,17.4,192,771,0.0
11/06/2016 12:00:00 AM,12:27:28,AM,30,188,83,1013.1,905,2.5,5,NE,15.9,18.8,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,12:57:28,AM,30,184,83,1012.6,904.5,2.5,3.6,E,15.5,18.4,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,01:27:28,AM,30,188,83,1012.5,904.4,0,1.1,NW,15.9,18.8,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,01:57:28,AM,30,188,80,1012.4,904.3,2.5,3.6,NE,15.3,18.8,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,02:27:28,AM,30,189,78,1012.2,904.1,5,6.1,SE,15,18.9,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,02:57:28,AM,30,204,69,1012,903.9,5,8.6,E,14.5,20.4,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,03:27:28,AM,30,208,65,1011.8,903.7,3.6,5,SE,14,20.8,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,03:57:28,AM,30,207,66,1012.2,904.1,5,6.1,SE,14.1,20.7,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,04:27:28,AM,30,215,60,1012.5,904.4,2.5,5,E,13.4,21.5,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,04:57:28,AM,30,215,60,1012.7,904.6,5,9.7,S,13.4,21.5,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,05:27:28,AM,30,216,60,1012.5,904.4,0,1.1,N,13.5,21.6,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,05:57:28,AM,30,218,59,1012.5,904.4,0,2.5,SW,13.5,21.8,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,06:27:28,AM,30,216,58,1012.6,904.5,0,1.1,NE,13,21.6,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,06:57:28,AM,30,215,64,1012.4,904.3,1.1,2.5,NW,14.4,21.5,0,0,17.4,192,771,152679.3
11/06/2016 12:00:00 AM,07:27:28,AM,30,243,54,1012.3,904.2,3.6,6.1,NE,14.4,24.3,0,0,17.4,192,771,309809.7
11/06/2016 12:00:00 AM,07:57:28,AM,30,25,50,1012.5,904.4,1.1,5,NE,13.9,25,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,08:27:28,AM,30,272,41,1012.4,904.3,1.1,3.6,N,12.8,27.2,0,0,17.4,192,771,198451.4
11/06/2016 12:00:00 AM,08:57:28,AM,30,258,44,1012.8,904.7,5,9.7,N,12.7,25.8,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,09:27:28,AM,30,274,41,1012.7,904.6,5,6.1,NE,13,27.4,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,09:57:28,AM,30,286,42,1012.3,904.2,6.1,8.6,NW,14.5,28.6,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,10:27:28,AM,30,293,41,1012.3,904.2,7.2,12.2,NW,14.7,29.1,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,10:57:28,AM,30,296,40,1012,903.9,6.1,8.6,SE,14.6,29.6,0,0,17.4,192,771,184525.2
11/06/2016 12:00:00 AM,11:27:28,AM,30,292,41,1011.8,903.7,15.8,20.9,S,14.6,28.3,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,11:57:28,AM,30,29,42,1011.9,903.8,9.7,14.8,SE,14.8,28.5,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,12:27:28,PM,30,281,44,1011.9,903.8,17.3,23.4,SE,14.7,26.9,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,12:57:28,PM,30,291,42,1011.7,903.6,17.3,25.6,SE,14.9,28.1,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,01:27:28,PM,30,289,43,1011.3,903.2,13.3,20.9,SE,15.1,28.1,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,01:57:28,PM,30,297,40,1010.2,902.1,12.2,15.8,S,14.7,29.2,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,02:27:28,PM,30,30,39,1009.7,901.6,11.2,17.3,S,14.6,29.6,0,0,17.4,192,771,309476.9
11/06/2016 12:00:00 AM,02:57:28,PM,30,30,39,1008.9,900.8,12.2,19.4,S,14.6,29.5,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,03:27:28,PM,30,305,39,1008.7,900.6,12.2,18.4,E,15,30.1,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,03:57:28,PM,30,288,43,1008.8,900.7,6.1,12.2,E,15,28.8,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,04:27:28,PM,30,281,43,1008.9,900.8,11.2,17.3,S,14.4,27.4,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,04:57:28,PM,30,275,44,1009.1,901,5,6.1,S,14.2,27.5,0,0,17.4,192,771,34690.7
11/06/2016 12:00:00 AM,05:27:28,PM,30,286,43,1009.4,901.3,1.1,2.5,SW,14.8,28.6,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,05:57:28,PM,30,27,48,1010.5,902.4,1.1,3.6,E,15.1,27,0,0,17.4,192,771,--.-
11/06/2016 12:00:00 AM,06:27:28,PM,30,253,55,1010.6,902.5,1.1,2.5,E,15.6,25.3,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,06:57:28,PM,30,236,63,1011,902.9,6.1,8.6,SE,16.2,23.6,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,07:27:28,PM,30,236,63,1011.5,903.4,3.6,5,N,16.2,23.6,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,07:57:28,PM,30,239,63,1012.2,904.1,2.5,3.6,SE,16.5,23.9,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,08:27:28,PM,30,236,65,1013.2,905.1,1.1,2.5,E,16.7,23.6,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,08:57:28,PM,30,227,69,1013.1,905,2.5,3.6,SE,16.7,22.7,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,09:27:28,PM,30,226,70,1013.4,905.3,0,2.5,NE,16.9,22.6,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,09:57:28,PM,30,217,73,1013.4,905.3,1.1,2.5,S,16.7,21.7,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,10:27:28,PM,30,216,72,1013,904.9,1.1,2.5,NE,16.4,21.6,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,10:57:28,PM,30,217,74,1013.2,905.1,1.1,2.5,E,16.9,21.7,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,11:27:28,PM,30,21,76,1013.1,905,2.5,3.6,SE,16.6,21,0,0,17.4,192,771,0.0
11/06/2016 12:00:00 AM,11:57:28,PM,30,209,77,1013.3,905.2,2.5,5,E,16.7,20.9,0,0,17.4,192,771,0.0
12/06/2016 12:00:00 AM,12:27:28,AM,30,203,79,1012.8,904.7,0,1.1,E,16.6,20.3,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,12:57:28,AM,30,207,78,1012.6,904.5,0,0,SE,16.8,20.7,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,01:27:28,AM,30,201,80,1012.7,904.6,2.5,3.6,SE,16.6,20.1,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,01:57:28,AM,30,201,80,1012.8,904.7,0,2.5,NE,16.6,20.1,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,02:27:28,AM,30,205,79,1012.8,904.7,2.5,3.6,E,16.8,20.5,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,02:57:28,AM,30,20,81,1012.9,904.8,0,1.1,SE,16.7,20,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,03:27:28,AM,30,197,82,1013.2,905.1,0,2.5,NE,16.6,19.7,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,03:57:28,AM,30,197,82,1012.9,904.8,3.6,6.1,E,16.6,19.7,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,04:27:28,AM,30,195,82,1012.9,904.8,3.6,5,E,16.4,19.5,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,04:57:28,AM,30,192,82,1012.8,904.7,1.1,3.6,E,16.1,19.2,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,05:27:28,AM,30,19,83,1012.8,904.7,0,0,E,16.1,19,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,05:57:28,AM,30,185,84,1013,904.9,1.1,2.5,E,15.8,18.5,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,06:27:28,AM,30,187,85,1013.2,905.1,5,6.1,E,16.1,18.7,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,06:57:28,AM,30,194,83,1013.1,905,5,6.1,SE,16.5,19.4,0,0,0,192,771,28214.0
12/06/2016 12:00:00 AM,07:27:28,AM,30,211,79,1012.9,904.8,2.5,3.6,NE,17.3,21.1,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,07:57:28,AM,30,245,65,1013,904.9,1.1,2.5,NW,17.5,24.5,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,08:27:28,AM,30,253,58,1013,904.9,1.1,3.6,N,16.5,25.3,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,08:57:28,AM,30,256,54,1013.1,905,5,7.2,NE,15.6,25.6,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,09:27:28,AM,30,265,51,1012.8,904.7,1.1,2.5,N,15.6,26.5,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,09:57:28,AM,30,261,53,1012.6,904.5,2.5,6.1,S,15.8,26.1,0,0,0,192,771,93339.4
12/06/2016 12:00:00 AM,10:27:28,AM,30,266,52,1012.3,904.2,2.5,7.2,NW,16,26.6,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,10:57:28,AM,30,284,47,1012.1,904,7.2,9.7,W,16,28.2,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,11:27:28,AM,30,297,44,1011.5,903.4,7.2,13.3,SW,16.2,29.5,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,11:57:28,AM,30,294,44,1011.2,903.1,8.6,15.8,NW,15.9,29.1,0,0,0,192,771,1078.4
12/06/2016 12:00:00 AM,12:27:28,PM,30,304,42,1010.5,902.4,2.5,5,NW,16.1,30.4,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,12:57:28,PM,30,309,41,1010.1,902,2.5,3.6,NE,16.2,30.9,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,01:27:28,PM,30,313,40,1009.7,901.6,7.2,12.2,WNW,16.1,31.2,0,0,0,192,771,73218.1
12/06/2016 12:00:00 AM,01:57:28,PM,30,313,41,1009,900.9,5,7.2,NE,16.5,31.3,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,02:27:28,PM,30,315,40,1008.4,900.3,5,15.8,NW,16.3,31.5,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,02:57:28,PM,30,314,41,1007.8,899.7,8.6,14.8,NE,16.6,31.3,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,03:27:28,PM,30,313,41,1007.6,899.5,15.8,23.4,NW,16.5,30.9,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,03:57:28,PM,30,313,43,1007.7,899.6,11.2,23.4,NW,17.3,31.1,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,04:27:28,PM,30,308,44,1007.9,899.8,5,8.6,NW,17.2,30.8,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,04:57:28,PM,30,296,45,1008.4,900.3,7.2,9.7,NW,16.4,29.4,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,05:27:28,PM,30,283,50,1008.8,900.7,6.1,7.2,W,16.9,28.3,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,05:57:28,PM,30,274,54,1009,900.9,1.1,3.6,NW,17.3,27.4,0,0,0,192,771,--.-
12/06/2016 12:00:00 AM,06:27:28,PM,30,265,60,1009.6,901.5,3.6,6.1,E,18.1,26.5,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,06:57:28,PM,30,25,67,1010.2,902.1,2.5,5,E,18.5,25,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,07:27:28,PM,30,245,70,1010.7,902.6,2.5,5,SE,18.7,24.5,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,07:57:28,PM,30,244,71,1011.1,903,5,7.2,SE,18.8,24.4,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,08:27:28,PM,30,24,72,1011.4,903.3,1.1,3.6,SW,18.7,24,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,08:57:28,PM,30,238,74,1011.6,903.5,1.1,2.5,NE,18.9,23.8,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,09:27:28,PM,30,228,76,1012,903.9,3.6,7.2,SE,18.4,22.8,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,09:57:28,PM,30,227,76,1011.9,903.8,2.5,3.6,E,18.3,22.7,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,10:27:28,PM,30,22,79,1012.3,904.2,2.5,3.6,E,18.2,22,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,10:57:28,PM,30,216,80,1012.3,904.2,3.6,5,NE,18,21.6,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,11:27:28,PM,30,212,81,1012.4,904.3,1.1,3.6,E,17.8,21.2,0,0,0,192,771,0.0
12/06/2016 12:00:00 AM,11:57:28,PM,30,213,80,1012.1,904,2.5,3.6,E,17.7,21.3,0,0,0,192,771,0.0
,12:27:28,AM,30,211,81,1011.7,903.6,0,0,E,17.7,21.1,0,0,0,192,771,0.0
,12:57:28,AM,30,205,83,1011.3,903.2,0,1.1,NE,17.5,20.5,0,0,0,192,771,0.0
,01:27:28,AM,30,206,83,1010.8,902.7,2.5,5,NE,17.6,20.6,0,0,0,192,771,0.0
,01:57:28,AM,30,20,85,1010.6,902.5,2.5,5,S,17.4,20,0,0,0,192,771,0.0
,02:27:28,AM,30,206,83,1010.5,902.4,0,0,SE,17.6,20.6,0,0,0,192,771,0.0
,02:57:28,AM,30,202,84,1010.7,902.6,0,1.1,NE,17.4,20.2,0,0,0,192,771,0.0
,03:27:28,AM,30,20,85,1011,902.9,0,0,NE,17.4,20,0,0,0,192,771,0.0
,03:57:28,AM,30,199,87,1010.9,902.8,2.5,5,E,17.7,19.9,0,0,0,192,771,0.0
,04:27:28,AM,30,197,88,1011,902.9,0,2.5,SE,17.7,19.7,0,0,0,192,771,0.0
,04:57:28,AM,30,204,85,1011,902.9,0,1.1,SW,17.8,20.4,0,0,0,192,771,0.0
,05:27:28,AM,30,204,85,1010.9,902.8,2.5,3.6,SE,17.8,20.4,0,0,0,192,771,0.0
,05:57:28,AM,30,197,87,1010.4,902.3,2.5,3.6,SE,17.5,19.7,0,0,0,192,771,0.0
,06:27:28,AM,30,20,85,1010,901.9,3.6,5,SE,17.4,20,0,0,0,192,771,--.-
,06:57:28,AM,30,21,82,1010.4,902.3,0,0,SE,17.8,21,0,0,0,192,771,--.-
,07:27:28,AM,30,222,79,1010.4,902.3,0,0,NE,18.4,22.2,0,0,0,192,771,--.-
,07:57:28,AM,30,234,74,1010.7,902.6,0,1.1,SE,18.5,23.4,0,0,0,192,771,139444.3
,08:27:28,AM,30,241,66,1011,902.9,2.5,5,E,17.4,24.1,0,0,0,192,771,145921.0
,08:57:28,AM,30,253,61,1011,902.9,3.6,6.1,W,17.3,25.3,0,0,0,192,771,21199.7
,09:27:28,AM,30,259,60,1010.9,902.8,1.1,2.5,N,17.6,25.9,0,0,0,192,771,--.-
,09:57:28,AM,30,269,55,1011.1,903,5,6.1,NE,17.1,26.9,0,0,0,192,771,86453.1
,10:27:28,AM,30,277,51,1010.8,902.7,7.2,9.7,N,16.7,27.4,0,0,0,192,771,178458.1
,10:57:28,AM,30,277,50,1010.6,902.5,6.1,8.6,NE,16.4,27.7,0,0,0,192,771,--.-
,11:27:28,AM,30,287,49,1010.4,902.3,7.2,8.6,N,17,28.5,0,0,0,192,771,66946.2
,11:57:28,AM,30,291,47,1009.9,901.8,9.7,14.8,NE,16.7,28.7,0,0,0,192,771,--.-
,12:27:28,PM,30,296,50,1009.6,901.5,3.6,6.1,N,18.1,29.6,0,0,0,192,771,--.-
,12:57:28,PM,30,289,50,1009.4,901.3,5,11.2,WNW,17.5,28.9,0,0,0,192,771,250623.4
,01:27:28,PM,30,291,50,1009,900.9,5,9.7,S,17.7,29.1,0,0,0,192,771,--.-
,01:57:28,PM,30,298,48,1008.6,900.5,8.6,11.2,NNW,17.6,29.5,0,0,0,192,771,--.-
,02:27:28,PM,30,296,51,1008.3,900.2,6.1,8.6,N,18.4,29.6,0,0,0,192,771,--.-
,02:57:28,PM,30,288,53,1007.8,899.7,6.1,8.6,N,18.3,28.8,0,0,0,192,771,--.-
,03:27:28,PM,30,299,50,1007.4,899.3,8.6,12.2,W,18.4,29.6,0,0,0,192,771,--.-
,03:57:28,PM,30,287,53,1007.3,899.2,8.6,13.3,NW,18.2,28.3,0,0,0,192,771,60597.5
,04:27:28,PM,30,284,53,1007.4,899.3,7.2,9.7,N,17.9,28.2,0,0,0,192,771,--.-
,04:57:28,PM,30,277,55,1007.4,899.3,2.5,5,NW,17.9,27.7,0,0,0,192,771,--.-
,05:27:28,PM,30,269,60,1007.7,899.6,0,3.6,NW,18.5,26.9,0,0,0,192,771,--.-
,05:57:28,PM,30,257,64,1008,899.9,0,2.5,N,18.4,25.7,0,0,0,192,771,--.-
,06:27:28,PM,30,252,65,1008.5,900.4,1.1,2.5,N,18.2,25.2,0,0,0,192,771,0.0
,06:57:28,PM,30,247,71,1008.7,900.6,3.6,5,E,19.1,24.7,0,0,0,192,771,0.0
,07:27:28,PM,30,235,75,1008.8,900.7,2.5,3.6,SE,18.8,23.5,0,0,0,192,771,0.0
,07:57:28,PM,30,236,76,1009.5,901.4,1.1,2.5,NE,19.1,23.6,0,0,0,192,771,0.0
,08:27:28,PM,30,23,77,1010.1,902,2.5,5,SE,18.8,23,0,0,0,192,771,0.0
,08:57:28,PM,30,226,79,1010.1,902,1.1,2.5,SE,18.8,22.6,0,0,0,192,771,0.0
,09:27:28,PM,30,231,76,1010.4,902.3,1.1,2.5,NE,18.7,23.1,0,0,0,192,771,0.0
,09:57:28,PM,30,221,78,1010.4,902.3,2.5,3.6,SE,18.1,22.1,0,0,0,192,771,0.0
,10:27:28,PM,30,215,81,1010.5,902.4,3.6,6.1,E,18.1,21.5,0,0,0,192,771,0.0
,10:57:28,PM,30,212,82,1011,902.9,1.1,3.6,SE,18,21.2,0,0,0,192,771,0.0
,11:27:28,PM,30,216,82,1011.3,903.2,1.1,3.6,E,18.4,21.6,0,0,0,192,771,0.0
,11:57:28,PM,30,207,85,1011.2,903.1,1.1,2.5,SE,18.1,20.7,0,0,0,192,771,0.0
,12:27:28,AM,30,204,86,1010.6,902.5,1.1,3.6,E,18,20.4,0,0,0,192,771,0.0
,12:57:28,AM,30,212,81,1010.1,902,2.5,3.6,SE,17.8,21.2,0,0,0,192,771,0.0
,01:27:28,AM,30,203,86,1009.9,901.8,0,0,E,17.9,20.3,0,0,0,192,771,0.0
,01:57:28,AM,30,206,85,1009.5,901.4,2.5,3.6,SE,18,20.6,0,0,0,192,771,0.0
,02:27:28,AM,30,207,85,1009.2,901.1,0,0,NW,18.1,20.7,0,0,0,192,771,0.0
,02:57:28,AM,30,201,86,1009.3,901.2,0,0,SE,17.7,20.1,0,0,0,192,771,0.0
,03:27:28,AM,30,202,85,1009.2,901.1,0,0,SE,17.6,20.2,0,0,0,192,771,0.0
,03:57:28,AM,30,203,87,1009.8,901.7,0,1.1,E,18.1,20.3,0,0,0,192,771,0.0
,04:27:28,AM,30,198,89,1010.7,902.6,0,0,SW,18,19.8,0,0,0,192,771,0.0
,04:57:28,AM,30,203,85,1010.4,902.3,2.5,3.6,SE,17.7,20.3,0,0,0,192,771,0.0
,05:27:28,AM,30,203,86,1010.3,902.2,0,2.5,NE,17.9,20.3,0,0,0,192,771,0.0
,05:57:28,AM,30,201,85,1010.1,902,2.5,3.6,E,17.5,20.1,0,0,0,192,771,0.0
,06:27:28,AM,30,20,86,1010,901.9,6.1,9.7,E,17.6,20,0,0,0,192,771,--.-
,06:57:28,AM,30,203,85,1010.1,902,0,1.1,SW,17.7,20.3,0,0,0,192,771,--.-
,07:27:28,AM,30,216,80,1010.2,902.1,0,1.1,E,18,21.6,0,0,0,192,771,--.-
,07:57:28,AM,30,238,75,1010.1,902,1.1,2.5,NE,19.1,23.8,0,0,0,192,771,--.-
,08:27:28,AM,30,252,63,1010.9,902.8,5,7.2,NW,17.7,25.2,0,0,0,192,771,--.-
,08:57:28,AM,30,25,62,1010.9,902.8,6.1,8.6,NW,17.2,25,0,0,0,192,771,--.-
,09:27:28,AM,30,251,61,1011.2,903.1,5,7.2,E,17.1,25.1,0,0,0,192,771,270155.9
,09:57:28,AM,30,27,54,1010.9,902.8,2.5,5,NW,16.9,27,0,0,0,192,771,--.-
,10:27:28,AM,30,284,50,1010.9,902.8,2.5,5,NW,17,28.4,0,0,0,192,771,--.-
,10:57:28,AM,30,284,50,1010.8,902.7,3.6,6.1,SW,17,28.4,0,0,0,192,771,--.-
,11:27:28,AM,30,29,48,1010.6,902.5,5,7.2,E,16.9,29,0,0,0,192,771,--.-
,11:57:28,AM,30,297,48,1009.8,901.7,5,6.1,N,17.6,29.7,0,0,0,192,771,--.-
,12:27:28,PM,30,291,49,1010,901.9,6.1,11.2,N,17.3,29.1,0,0,0,192,771,--.-
,12:57:28,PM,30,283,52,1009.8,901.7,3.6,6.1,NE,17.5,28.3,0,0,0,192,771,--.-
,01:27:28,PM,30,289,51,1009.2,901.1,5,7.2,NW,17.8,28.9,0,0,0,192,771,67279.0
,01:57:28,PM,30,299,48,1008.8,900.7,1.1,2.5,SW,17.7,29.9,0,0,0,192,771,--.-
,02:27:28,PM,30,285,52,1009.1,901,6.1,13.3,N,17.7,28.5,0,0,0,192,771,--.-
,02:57:28,PM,30,262,61,1009,900.9,8.6,9.7,E,18.1,25.6,0,0,0,192,771,--.-
,03:27:28,PM,30,239,77,1008.8,900.7,5,7.2,S,19.6,23.9,0,0,0,192,771,139469.9
,03:57:28,PM,30,251,74,1009.2,901.1,1.1,2.5,N,20.2,25.1,0,0,0,192,771,--.-
,04:27:28,PM,30,248,73,1009.2,901.1,1.1,5,N,19.7,24.8,0,0,0,192,771,--.-
,04:57:28,PM,30,245,72,1009,900.9,3.6,5,E,19.1,24.5,0,0,0,192,771,--.-
,05:27:28,PM,30,246,71,1009.2,901.1,1.1,2.5,E,19,24.6,0,0,0,192,771,178893.3
,05:57:28,PM,30,242,74,1009.9,901.8,5,8.6,E,19.3,24.2,0,0,0,192,771,--.-
,06:27:28,PM,30,233,76,1010.3,902.2,2.5,3.6,SW,18.9,23.3,0,0,0,192,771,0.0
,06:57:28,PM,30,229,78,1010.6,902.5,0,1.1,E,18.9,22.9,0,0,0,192,771,0.0
,07:27:28,PM,30,225,79,1011,902.9,2.5,3.6,SE,18.7,22.5,0,0,0,192,771,0.0
,07:57:28,PM,30,226,80,1011.6,903.5,1.1,2.5,SE,19,22.6,0,0,0,192,771,0.0
,08:27:28,PM,30,22,81,1011.9,903.8,2.5,6.1,E,18.6,22,0,0,0,192,771,0.0
,08:57:28,PM,30,216,84,1012,903.9,0,2.5,E,18.8,21.6,0,0,0,192,771,0.0
,09:27:28,PM,30,216,85,1012.2,904.1,0,0,S,19,21.6,0,0,0,192,771,0.0
,09:57:28,PM,30,22,83,1012,903.9,1.1,2.5,NE,19,22,0,0,0,192,771,0.0
,10:27:28,PM,30,217,85,1012.4,904.3,0,0,W,19.1,21.7,0,0,0,192,771,0.0
,10:57:28,PM,30,215,85,1013.2,905.1,1.1,2.5,SE,18.9,21.5,0,0,0,192,771,0.0
,11:27:28,PM,30,21,86,1012.9,904.8,0,0,SE,18.6,21,0,0,0,192,771,0.0
,11:57:28,PM,30,21,87,1013.1,905,1.1,2.5,SE,18.8,21,0,0,0,192,771,0.0
